part_of_collection,budget,genres,id,imdb_id,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,tagline,title,vote_average,vote_count
FALSE,0,"[{u'id': 14, u'name': u'Fantasy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10751, u'name': u'Family'}]",21183,113089,"[u""Workaholic Thomas Johnson dies in an auto accident and comes back to life as a dog. Remembering some of who he was, he returns to his wife and son to protect them from the man who caused his accident. But, as time goes by, he remembers more of his life, and realizes he wasn't such a good husband and father.""]",0.352964,/W9QVHIH4n8X8OLWyEqbzBTfhfD.jpg,"[{u'name': u'Metro-Goldwyn-Mayer (MGM)', u'id': 8411}, {u'name': u'Rocket Pictures', u'id': 28320}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/2/1995,0,96,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Follow him home.'],[u'Fluke'],6.4,34
FALSE,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10402, u'name': u'Music'}]",283330,3090634,"[u'Paul, a teenager in the underground scene of early-nineties Paris, forms a DJ collective with his friends and together they plunge into the nightlife of sex, drugs, and endless music.']",0.38515,/leskpLRqBFFkTGrMbmcAoizJAFx.jpg,"[{u'name': u'France 2 (FR2)', u'id': 20980}, {u'name': u'Blue Film', u'id': 29202}, {u'name': u'Ad Vitim Distribution', u'id': 32288}, {u'name': u'C.G. Cinema', u'id': 32289}]","[{u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",11/19/2014,65460,131,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]","[u'When You Start A Revolution, The Hardest Beat To Find Is Your Own']",[u'Eden'],5.6,32
FALSE,10000000,"[{u'id': 53, u'name': u'Thriller'}]",152259,1922685,"[u'The haunted Captain of a Soviet submarine holds the fate of the world in his hands. Forced to leave his family behind, he is charged with leading a covert mission cloaked in mystery.']",0.154344,/rjwEcrZsmljiA0GUFcLJ4wZ2DhA.jpg,"[{u'name': u'Trilogy Entertainment Group', u'id': 2231}, {u'name': u'RCR Media Group', u'id': 17837}, {u'name': u'Solar Filmworks', u'id': 22564}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1/3/2013,1034589,99,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'You will never see it coming.'],[u'Phantom'],5.5,104
FALSE,0,"[{u'id': 99, u'name': u'Documentary'}, {u'id': 10769, u'name': u'Foreign'}]",21189,308514,"[u""Fulton and Pepe's 2000 documentary captures Terry Gilliam's attempt to get The Man Who Killed Don Quixote off the ground. Back injuries, freakish storms, and more zoom in to sabotage the project (which has never been resurrected).""]",0.221073,/eE3PTIWFVmmLcq3MrMYdzGTgOIT.jpg,"[{u'name': u'Quixote Films', u'id': 11949}, {u'name': u'Low Key Productions', u'id': 11950}, {u'name': u'Eastcroft Productions', u'id': 11951}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2/11/2002,0,93,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]",[u''],[u'Lost in La Mancha'],7.1,47
FALSE,0,"[{u'id': 35, u'name': u'Comedy'}]",21190,1382695,"[u'""\u0130ntikam so\u011fuk yenen bir yemektir"" felsefesini \u015fiar edinmi\u015f Re\u015fat Sapmaz, haks\u0131zl\u0131\u011fa u\u011frad\u0131\u011f\u0131n\u0131 d\xfc\u015f\xfcnd\xfc\u011f\xfcnde mutlaka bir kar\u015f\u0131l\u0131k verir, g\xfcn\xfcn birinde kendi gibi biri olan Tahir Yaman\'la kar\u015f\u0131la\u015f\u0131r. Kendi aralar\u0131nda \xe7eki\u015firlerken \xe7evrelerini nas\u0131l etkilediklerinin, nelere yol a\xe7t\u0131klar\u0131n\u0131n fark\u0131na varmazlar. Sulhi D\xf6lek\'in 1996\'da \u0130\u015f Bankas\u0131 Mizah Roman\u0131 \xf6d\xfcl\xfcn\xfc alan kitab\u0131ndan uyarlanan film bir..']",0.323833,/7fgt9nCuC7BQPLigRdHVvTdc3w5.jpg,[],"[{u'iso_3166_1': u'TR', u'name': u'Turkey'}]",1/30/2009,0,100,"[{u'iso_639_1': u'tr', u'name': u'T\xfcrk\xe7e'}]",[u''],[u'Kirpi'],4.8,2
FALSE,0,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",250574,2428170,"[u'Looking for work, Aaron comes across a cryptic online ad: \u201c$1,000 for the day. Filming service. Discretion is appreciated.\u201d Low on cash and full of naivet\xe9, he decides to go for it. He drives to a cabin in a remote mountain town where he meets Josef, his cinematic subject for the day. Josef is sincere and the project seems heartfelt, so Aaron begins to film. But as the day goes on, it becomes clear that Josef is not who he says, and his intentions are not at all pure.']",0.535558,/nJDvKttufhPR4lfjp8jDZRbIfVh.jpg,"[{u'name': u'Blumhouse Productions', u'id': 3172}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/23/2014,0,82,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Creep'],6,182
FALSE,17000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 35, u'name': u'Comedy'}, {u'id': 10749, u'name': u'Romance'}]",19255,1176740,"[u""Verona and Burt have moved to Colorado to be close to Burt's parents but, with Veronica expecting their first child, Burt\u2019s parents decide to move to Belgium, now leaving them in a place they hate and without a support structure in place. They set off on a whirlwind tour of of disparate locations where they have friends or relatives, sampling not only different cities and climates but also different families. Along the way they realize that the journey is less about discovering where they want to live and more about figuring out what type of parents they want to be.""]",0.82605,/zHDoca5jdrJQ8rwgN9HsWk8HRaG.jpg,"[{u'name': u'Big Beach Productions', u'id': 188}, {u'name': u'Neal Street Productions', u'id': 1522}, {u'name': u'Focus Features', u'id': 10146}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/5/2009,14899417,98,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Away We Go'],6.7,155
FALSE,30000000,"[{u'id': 80, u'name': u'Crime'}, {u'id': 28, u'name': u'Action'}]",414419,6019206,"[u""Kill Bill: The Whole Bloody affair is a complete edit of the two part martial arts action films Kill Bill: Volume 1 and Kill Bill: Volume 2. The film was originally scheduled to be released as one part. However, due to the film's over 4 hour running time, it was split into two parts.""]",0.224165,/cMmicZ9yi69pctF5byT6QZMrmj.jpg,"[{u'name': u'Miramax Films', u'id': 14}, {u'name': u'A Band Apart', u'id': 59}, {u'name': u'Super Cool ManChu', u'id': 39121}]","[{u'iso_3166_1': u'JP', u'name': u'Japan'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",3/28/2011,0,247,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}]",[u'The bride is back for the final cut'],[u'Kill Bill: The Whole Bloody Affair'],8.1,43
FALSE,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 35, u'name': u'Comedy'}]",283350,443465,[u'A woman who is robbed on her way to catch the 1:30 train to Boston is left stranded in New York City. She meets a man who helps her during the course of the night and the two form a romance.'],0.970263,/b9YNJaIqkA2zoNdP4ORtpVMnmVo.jpg,"[{u'name': u'Wonderland Sound and Vision', u'id': 4022}, {u'name': u'G4 Productions', u'id': 59188}, {u'name': u'Nutmeg Film Productions', u'id': 59189}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",9/11/2014,37151,89,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'One night can change your whole life.'],[u'Before We Go'],6.4,381
FALSE,90,[],276601,3295276,[u'A divorced woman finds sexual liberation through online dating.'],0.200688,/zKwmcBkRYwLjflUqp9OARihDfd4.jpg,[],"[{u'iso_3166_1': u'CA', u'name': u'Canada'}]",5/31/2014,0,85,[],[u''],[u'The Secret Sex Life of a Single Mom'],6.5,2
FALSE,20000000,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 9648, u'name': u'Mystery'}]",21208,1148204,"[u'A married couple with a rocky past adopt 9-year old, Esther to fill the void created by a recently-stillborn baby. However, Esther is not quite who she seems.']",1.177075,/dVP8tE9bV2oIv1l0aWtTUJndZvc.jpg,"[{u'name': u'Dark Castle Entertainment', u'id': 1786}, {u'name': u'Studio Babelsberg StudioBabelsberg Motion Pictures', u'id': 4252}, {u'name': u'Don Carmody Productions', u'id': 4253}, {u'name': u'Studio Canal', u'id': 5870}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",7/24/2009,41596251,123,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'et', u'name': u'Eesti'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",[u'Can you keep a secret?'],[u'Orphan'],6.6,931
TRUE,250000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}]",209112,2975590,"[u'Fearing the actions of a god-like Super Hero left unchecked, Gotham City\u2019s own formidable, forceful vigilante takes on Metropolis\u2019s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it\u2019s ever known before.']",9.564315,/cGOPbv9wA5gEejkUN892JrveARt.jpg,"[{u'name': u'DC Comics', u'id': 429}, {u'name': u'Atlas Entertainment', u'id': 507}, {u'name': u'Warner Bros.', u'id': 6194}, {u'name': u'DC Entertainment', u'id': 9993}, {u'name': u'Cruel & Unusual Films', u'id': 9995}, {u'name': u'RatPac-Dune Entertainment', u'id': 41624}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",3/23/2016,873260194,151,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Justice or revenge'],[u'Batman v Superman: Dawn of Justice'],5.6,5227
FALSE,0,"[{u'id': 28, u'name': u'Action'}]",360055,4642044,"[u""Copper Jack Stone purposefully orchestrates a bank robbery in order to be thrown into prison with the notorious Russian kingpin Balam. Balam is more than just a mob criminal; he's a very cunning and dangerous lord who controls the police force from behind bars. Balam lives in prison as a cover for his real power, which is King of the city. His cell is a lavish private room built specifically for him, inaccessible to most in the depths of the prison structure. Even the warden fears venturing into his area of the prison. However, even surrounded by his loyal henchmen and guards in his sectioned off fortress, Balam doesn't know Jack is coming for him to avenge his family, who Balam murdered in cold blood. Balam is tough... but Jack is tougher.""]",0.356489,/5Q2pHzDfJ8QlUA2vx2yAXWJkof7.jpg,"[{u'name': u'Mainstay Productions', u'id': 9074}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",9/27/2015,0,88,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Caged to kill.'],[u'Riot'],5.1,15
FALSE,0,"[{u'id': 53, u'name': u'Thriller'}, {u'id': 27, u'name': u'Horror'}]",287525,2525156,"[u'A group of actors gather in a remote Northeastern town to rehearse for a mysterious stage production, only to be plunged into a hellish world where their real lives mirror the grisly story of the play.']",0.278653,/rgcd780sK0Slu8QR8hevKJ1ZD6K.jpg,"[{u'name': u'Indie Chi Productions', u'id': 30382}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",8/18/2015,0,84,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'If You Die in the Play You Die for Real'],[u'Kantemir'],3.7,8
FALSE,0,"[{u'id': 10770, u'name': u'TV Movie'}, {u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}, {u'id': 35, u'name': u'Comedy'}]",53985,1482967,"[u""Susan Murphy (a.k.a. Ginormica) and the Monsters are now working with the US government as special ops. So when an alien presence is detected in Susan's hometown of Modesto, California -- right before Halloween -- the team is dispatched to investigate. Everything appears normal, right down to the jack-o-lanterns peering out from every doorstep and windowsill. But when Halloween arrives, those innocent-looking carved pumpkins reveal themselves for what they really are mutant aliens. The altered pumpkins then start to implement their fiendish plan to take over Earth. The Monsters are there to combat the mutant gourds and try to smash their wicked scheme!""]",1.019753,/pLjxyEFbdYAuKHc5rFHMHm2MWvh.jpg,"[{u'name': u'DreamWorks Animation', u'id': 521}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",10/28/2009,0,27,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Mutant Pumpkins from Outer Space'],6.1,59
FALSE,4000000,"[{u'id': 16, u'name': u'Animation'}, {u'id': 27, u'name': u'Horror'}]",53986,460411,"[u'5 members of the U.B.C.S. are sent to Racoon City to trace Dr. Chameleon and, foremost, her research. However, the horrors they encounter are beyond their imagination.']",0.300401,/wRNmJisq9HWYsaLeVpeveTrXQwU.jpg,"[{u'name': u'Capcom', u'id': 7220}, {u'name': u'Digital Amuse', u'id': 35158}, {u'name': u'Visual Science Laboratory', u'id': 35159}]","[{u'iso_3166_1': u'JP', u'name': u'Japan'}]",11/1/2000,0,19,"[{u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}]",[u''],[u'Resident Evil 4D: Executer'],5.8,5
FALSE,4000000,"[{u'id': 9648, u'name': u'Mystery'}, {u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",211067,2383068,"[u'A fashion photographer is traveling to meet his sister at Eden Parish. Once there, his friends begin to film interviews with the Eden Parish inhabitants, all of whom speak of the commune in glowing terms. However, they soon discover that there is a sinister edge to the commune that belies the seemingly peaceful setting.']",0.508356,/f1olKVOHqWIRkq4H4gJVJUwyj7q.jpg,"[{u'name': u'Worldview Entertainment', u'id': 9015}, {u'name': u'Arcade Pictures', u'id': 11112}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",9/2/2013,9221,99,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Documented for the first time witness the untold story of the tragedy at Eden Parish'],[u'The Sacrament'],5.5,112
FALSE,110000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 12, u'name': u'Adventure'}]",283366,1935859,[u'A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.'],7.759634,/AvekzUdI8HZnImdQulmTTmAZXrC.jpg,"[{u'name': u'Twentieth Century Fox Film Corporation', u'id': 306}, {u'name': u'Chernin Entertainment', u'id': 7076}, {u'name': u'Tim Burton Productions', u'id': 8601}, {u'name': u'Scope Pictures', u'id': 11199}, {u'name': u'Bulletproof Cupid', u'id': 54850}, {u'name': u'St. Petersburg Clearwater Film Commission', u'id': 68621}]","[{u'iso_3166_1': u'BE', u'name': u'Belgium'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",9/28/2016,285679209,127,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'hu', u'name': u'Magyar'}]",[u'Stay peculiar'],"[u""Miss Peregrine's Home for Peculiar Children""]",6.4,1829
FALSE,0,"[{u'id': 14, u'name': u'Fantasy'}]",30844,1410295,"[u""A twist on the morality tale of forbidden love between the beautiful Belle and the feared Beast. As the villagers are being brutally murdered and the Beast is hunted down as the one responsible for the mayhem, Belle and Beast team up to defeat the real killer; the power-hungry witch's malevolent troll.""]",0.576705,/7r1k7c01E14p0HIHQOkAFEwr9l8.jpg,"[{u'name': u'Limelight Productions', u'id': 2936}]","[{u'iso_3166_1': u'AU', u'name': u'Australia'}]",11/4/2009,0,90,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u''],[u'Beauty and the Beast'],5.3,20
FALSE,0,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 18, u'name': u'Drama'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 10749, u'name': u'Romance'}, {u'id': 53, u'name': u'Thriller'}]",283378,1564777,"[u'Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.']",0.73948,/v1Hv0kp8kGAPkFUIVRUrPpxH8W9.jpg,"[{u'name': u'Silver Reel', u'id': 12075}, {u'name': u'Mayhem Pictures', u'id': 22881}, {u'name': u'Lotus Entertainment (I)', u'id': 74208}, {u'name': u'Apex Entertainment', u'id': 85100}]","[{u'iso_3166_1': u'HU', u'name': u'Hungary'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",11/10/2016,0,91,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Some angels are destined to fall.'],[u'Fallen'],6,119
FALSE,0,"[{u'id': 10751, u'name': u'Family'}]",54005,307535,"[u""This film is about Mary-Kate and Ashley turning sixteen years old and going on a road trip without parents. They are headed to Utah for the Olympics and arrive late. There are also scenes in Las Vegas. The twins do not drive alone in this movie, they take a bus. Written by Anonymous Taylor and Kylie Hunter are celebrating their 16th birthday and now they are licensed to drive. They plan to go to Salt Lake City, Utah with their friends for the 2002 Winter Olympics. When they stop at a local restaurant on their way, they notice that their car is stolen and their adventure becomes a misadventure when they board the wrong plane to San Diego. They make it to Salt Lake City but they don't make it to the Olympics. Now they decide to create their own fun to celebrate their 16th birthday.""]",0.25201,/rrrDJakZ4QYrueAOF2DuPyOieX6.jpg,[],"[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",6/11/2002,0,90,"[{u'iso_639_1': u'en', u'name': u'English'}]",[u'Sweet 16 and Licensed to Drive'],[u'Getting There'],5.3,28
