adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,movie_status_code,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,/n2vIGWw4ezslXjlP0VNxkp9wqwU.jpg,"{u'backdrop_path': u'/2hC8HHRUvwRljYKIcQDMyMbLlxz.jpg', u'poster_path': u'/xwggrEugjcJDuabIWvK2CpmK91z.jpg', u'id': 137697, u'name': u'Finding Nemo Collection'}",94000000,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",http://movies.disney.com/finding-nemo,12,tt0266543,200,en,Finding Nemo,"[u""A tale which follows the comedic and eventful journeys of two fish, the fretful Marlin and his young son Nemo, who are separated from each other in the Great Barrier Reef when Nemo is unexpectedly taken from his home and thrust into a fish tank in a dentist's office overlooking Sydney Harbor. Buoyed by the companionship of a friendly but forgetful fish named Dory, the overly cautious Marlin embarks on a dangerous trek and finds himself the unlikely hero of an epic journey to rescue his son.""]",4.530215,/zjqInUwldOBa0q07fOyohYCWxWX.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Pixar Animation Studios', u'id': 3}, {u'name': u'Disney Enterprises', u'id': 26151}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2003-05-30,864625978,100.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"There are 3.7 trillion fish in the ocean, they're looking for one.",Finding Nemo,False,7.5,4385
False,/ctOEhQiFIHWkiaYp7b0ibSTe5IL.jpg,,55000000,"[{u'id': 35, u'name': u'Comedy'}, {u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",,13,tt0109830,200,en,Forrest Gump,"[u""A man with a low IQ has accomplished great things in his life and been present during significant historic events - in each case, far exceeding what anyone imagined he could do. Yet, despite all the things he has attained, his one true love eludes him. 'Forrest Gump' is the story of a man who rose above his challenges, and who proved that determination, courage, and love are more important than ability.""]",5.564145,/yE5d3BUhE8hCnkMUJOo1QDoOGNz.jpg,"[{u'name': u'Paramount Pictures', u'id': 4}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1994-07-06,677945399,142.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"The world will never be the same, once you've seen it through the eyes of Forrest Gump.",Forrest Gump,False,8.1,5923
False,/z5J18ByLeOZ68iORfMXmxeFuwyL.jpg,,15000000,"[{u'id': 18, u'name': u'Drama'}]",http://www.dreamworks.com/ab/,14,tt0169547,200,en,American Beauty,"[u""Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.""]",4.0425,/or1MP8BZIAjqWYxPdPX724ydKar.jpg,"[{u'name': u'DreamWorks SKG', u'id': 27}, {u'name': u'Jinks/Cohen Company', u'id': 2721}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1999-09-15,356296601,122.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Look closer.,American Beauty,False,7.8,2395
False,/xqDfLC7XbiaVN5XxZBWOJCX0hU7.jpg,,839727,"[{u'id': 18, u'name': u'Drama'}]",,15,tt0033467,200,en,Citizen Kane,"[u'Newspaper magnate, Charles Foster Kane is taken from his mother as a boy and made the ward of a rich industrialist. As a result, every well-meaning, tyrannical or self-destructive move he makes for the rest of his life appears in some way to be a reaction to that deeply wounding event.']",2.701485,/n8wfFsQ5vtm6dM8vdgXb6OLv2GY.jpg,"[{u'name': u'Mercury Productions', u'id': 11447}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1941-04-30,23217674,119.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,It's Terrific!,Citizen Kane,False,7.9,946
False,/5k89pUmFMZ82yPiL7bqxaFiDqaa.jpg,"{u'backdrop_path': u'/293UTX2btTkblOL7WZF1Q7veIJm.jpg', u'poster_path': u'/cwrmUIVzOuR9FdqKBfERkMHdde0.jpg', u'id': 498, u'name': u'Heart of Gold Collection'}",12800000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 80, u'name': u'Crime'}, {u'id': 10402, u'name': u'Music'}]",,16,tt0168629,200,en,Dancer in the Dark,"[u""Selma, a Czech immigrant on the verge of blindness, struggles to make ends meet for herself and her son, who has inherited the same genetic disorder and will suffer the same fate without an expensive operation. When life gets too difficult, Selma learns to cope through her love of musicals, escaping life's troubles - even if just for a moment - by dreaming up little numbers to the rhythmic beats of her surroundings.""]",1.413498,/7xizDTz4Yj4IYm2ud4f6EfEXe5H.jpg,"[{u'name': u'Fine Line Features', u'id': 8}, {u'name': u'Zentropa Entertainments', u'id': 76}, {u'name': u'Danmarks Radio (DR)', u'id': 119}, {u'name': u'SVT Drama', u'id': 157}, {u'name': u'Arte', u'id': 201}, {u'name': u'Memfis Film', u'id': 321}, {u'name': u'France 3 Cin\xe9ma', u'id': 591}, {u'name': u'Angel films', u'id': 2996}, {u'name': u'TV 1000', u'id': 4524}, {u'name': u'Canal+', u'id': 5358}, {u'name': u'Constantin Film Produktion', u'id': 5755}, {u'name': u'Yleisradio (YLE)', u'id': 5975}, {u'name': u'Arte France Cin\xe9ma', u'id': 6916}, {u'name': u'Westdeutscher Rundfunk (WDR)', u'id': 7025}, {u'name': u'Blind Spot Pictures Oy', u'id': 7330}, {u'name': u'Vrijzinnig Protestantse Radio Omroep (VPRO)', u'id': 8659}, {u'name': u'Film4', u'id': 9349}, {u'name': u'Liberator Productions', u'id': 11239}, {u'name': u'Icelandic Film', u'id': 14937}, {u'name': u'Film i V\xe4st', u'id': 17513}, {u'name': u'Pain Unlimited GmbH Filmproduktion', u'id': 30268}, {u'name': u'Trust Film Svenska', u'id': 53667}, {u'name': u'Cinematograph A/S', u'id': 53668}, {u'name': u'What Else? B.V', u'id': 53669}, {u'name': u'Filmek A/S', u'id': 53670}, {u'name': u'Lantia Cinema & Audiovisivi', u'id': 53671}]","[{u'iso_3166_1': u'AR', u'name': u'Argentina'}, {u'iso_3166_1': u'DK', u'name': u'Denmark'}, {u'iso_3166_1': u'FI', u'name': u'Finland'}, {u'iso_3166_1': u'FR', u'name': u'France'}, {u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'IS', u'name': u'Iceland'}, {u'iso_3166_1': u'IT', u'name': u'Italy'}, {u'iso_3166_1': u'NL', u'name': u'Netherlands'}, {u'iso_3166_1': u'NO', u'name': u'Norway'}, {u'iso_3166_1': u'SE', u'name': u'Sweden'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2000-05-17,40031879,140.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,You don't need eyes to see.,Dancer in the Dark,False,7.5,286
False,/pkCC3myn5QuoLzplTlvZLB0w2AU.jpg,,0,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 9648, u'name': u'Mystery'}]",http://www.whatisannwyn.co.uk/,17,tt0411267,200,en,The Dark,[u'Ad\xe8le and her daughter Sarah are traveling on the Welsh coastline to see her husband James when Sarah disappears. A different but similar looking girl appears who says she died in a past time. Ad\xe8le tries to discover what happened to her daughter as she is tormented by Celtic mythology from the past.'],0.307137,/8fzjzQhLXl1afshhsE5Y3MGuco4.jpg,"[{u'name': u'Constantin Film', u'id': 47}, {u'name': u'Impact Pictures', u'id': 248}, {u'name': u'Isle of Man Film', u'id': 2268}, {u'name': u'UK Film Council', u'id': 2452}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",2006-01-26,0,87.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'cy', u'name': u'Cymraeg'}]",Released,One of the living for one of the dead.,The Dark,False,5.5,60
False,/sySVDnPmjJl82TgnTP4DTYgD6lY.jpg,,90000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 28, u'name': u'Action'}, {u'id': 53, u'name': u'Thriller'}, {u'id': 878, u'name': u'Science Fiction'}]",,18,tt0119116,200,en,The Fifth Element,"[u'In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.']",4.435651,/zaFa1NRZEnFgRTv5OVXkNIZO78O.jpg,"[{u'name': u'Columbia Pictures', u'id': 5}, {u'name': u'Gaumont', u'id': 9}]","[{u'iso_3166_1': u'FR', u'name': u'France'}]",1997-05-07,263920180,126.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'sv', u'name': u'svenska'}, {u'iso_639_1': u'de', u'name': u'Deutsch'}]",Released,There is no future without it.,The Fifth Element,False,7.2,3128
False,/gmH0N0bdlYGN1EUr8U2cMQYyg78.jpg,,92620000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 878, u'name': u'Science Fiction'}]",,19,tt0017136,200,de,Metropolis,"[u""In a futuristic city sharply divided between the working class and the city planners, the son of the city's mastermind falls in love with a working class prophet who predicts the coming of a savior to mediate their differences.""]",1.321289,/qriaeUUwdmlgethK3aSAx68mG05.jpg,"[{u'name': u'Universum Film (UFA)', u'id': 12372}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}]",1927-01-10,650422,153.0,"[{u'iso_639_1': u'xx', u'name': u'No Language'}]",Released,There can be no understanding between the hands and the brain unless the heart acts as mediator.,Metropolis,False,7.9,545
False,/caLMOD3ZJ3V7qjlxDXrzlJfBLgD.jpg,,0,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10749, u'name': u'Romance'}]",http://www.clubcultura.com/clubcine/clubcineastas/isabelcoixet/mividasinmi/index.htm,20,tt0314412,200,en,My Life Without Me,[u'A Pedro Almodovar production in which a fatally ill mother with only two months to live creates a list of things she wants to do before she dies with out telling her family of her illness.'],1.082911,/vVj92VBFUBzjqzLvBiPVVlJDp78.jpg,"[{u'name': u'El Deseo', u'id': 49}, {u'name': u'Milestone Productions', u'id': 77}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}, {u'iso_3166_1': u'ES', u'name': u'Spain'}]",2003-03-07,9726954,106.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,,My Life Without Me,False,7.1,62
False,/8vtPfPla4biTyLu28SOc88XXG1f.jpg,"{u'backdrop_path': u'/rbeqwDmy0yPMxBqA2ELvu08okcn.jpg', u'poster_path': u'/zhG3P4ALlXxoFi0CGfcVsR3qmDL.jpg', u'id': 252313, u'name': u'The Endless Summer Collection'}",0,"[{u'id': 99, u'name': u'Documentary'}]",,21,tt0060371,200,en,The Endless Summer,"[u'The Endless Summer, by Bruce Brown, is one of the first and most influential surf movies of all times. The film documents American surfers Mike Hynson and Robert August as they travel the world during California\u2019s winter (which back in 1965 was off-season for surfing) in search of the perfect wave and an endless summer.']",0.170808,/jqsZQPxeMjcvVN5aFGgAk7qQodr.jpg,"[{u'name': u'Bruce Brown Films', u'id': 13723}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1966-06-15,0,95.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,,The Endless Summer,False,7.8,16
False,/8AUQ7YlJJA9C8kWk8P4YNHIcFDE.jpg,"{u'backdrop_path': u'/cnKAGbX1rDkAquF2V1wVkptHDJO.jpg', u'poster_path': u'/1yg63Kl4p872ia4gPQysIZkKhUT.jpg', u'id': 295, u'name': u'Pirates of the Caribbean Collection'}",140000000,"[{u'id': 12, u'name': u'Adventure'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 28, u'name': u'Action'}]",http://disney.go.com/disneyvideos/liveaction/pirates/main_site/main.html,22,tt0325980,200,en,Pirates of the Caribbean: The Curse of the Black Pearl,"[u""Jack Sparrow, a freewheeling 17th-century pirate who roams the Caribbean Sea, butts heads with a rival pirate bent on pillaging the village of Port Royal. When the governor's daughter is kidnapped, Sparrow decides to help the girl's love save her. But their seafaring mission is hardly simple.""]",12.008928,/tkt9xR1kNX5R9rCebASKck44si2.jpg,"[{u'name': u'Walt Disney Pictures', u'id': 2}, {u'name': u'Jerry Bruckheimer Films', u'id': 130}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2003-07-09,655011224,143.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,Prepare to be blown out of the water.,Pirates of the Caribbean: The Curse of the Black Pearl,False,7.4,5065
False,/kkS8PKa8c134vXsj2fQkNqOaCXU.jpg,"{u'backdrop_path': u'/oCLKNACMNrEf4T1EP6BpMXDl5m1.jpg', u'poster_path': u'/tf1nUtw3LJGUGv1EFFi23iz6ngr.jpg', u'id': 2883, u'name': u'Kill Bill Collection'}",30000000,"[{u'id': 28, u'name': u'Action'}, {u'id': 80, u'name': u'Crime'}]",http://www.miramax.com/movie/kill-bill-volume-1/,24,tt0266697,200,en,Kill Bill: Vol. 1,"[u""An assassin is shot at the altar by her ruthless employer, Bill and other members of their assassination circle \u2013 but 'The Bride' lives to plot her vengeance. Setting out for some payback, she makes a death list and hunts down those who wronged her, saving Bill for last.""]",5.835147,/vdENJAPObttowMtIwe9jgtbsEnq.jpg,"[{u'name': u'Miramax Films', u'id': 14}, {u'name': u'A Band Apart', u'id': 59}, {u'name': u'Super Cool ManChu', u'id': 39121}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2003-10-10,180949000,111.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}]",Released,Go for the kill.,Kill Bill: Vol. 1,False,7.6,3677
False,/shg7ZGAGVxhM9ZfOtV6bp93QZwt.jpg,"{u'backdrop_path': u'/ifSnip5tvaHvxLPAyjkiihE6T2I.jpg', u'poster_path': u'/aRFpBjCseFD6UmahAuLdqS7Or5q.jpg', u'id': 285564, u'name': u'Jarhead Collection'}",72000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10752, u'name': u'War'}]",,25,tt0418763,200,en,Jarhead,"[u'Jarhead is a film about a US Marine Anthony Swofford\u2019s experience in the Gulf War. After putting up with an arduous boot camp, Swafford and his unit are sent to the Persian Gulf where they are earger to fight but are forced to stay back from the action. Meanwhile Swofford gets news of his girlfriend is cheating on him. Desperately he wants to kill someone and finally put his training to use.']",1.411146,/iEYnXqUsfTaKwO1svSa39Ap07of.jpg,"[{u'name': u'Universal Pictures', u'id': 33}, {u'name': u'Neal Street Productions', u'id': 1522}, {u'name': u'Red Wagon Entertainment', u'id': 14440}, {u'name': u'Motion Picture KAPPA Produktionsgesellschaft', u'id': 19934}]","[{u'iso_3166_1': u'DE', u'name': u'Germany'}, {u'iso_3166_1': u'US', u'name': u'United States of America'}]",2005-11-04,96889998,125.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}, {u'iso_639_1': u'ar', u'name': u'\u0627\u0644\u0639\u0631\u0628\u064a\u0629'}, {u'iso_639_1': u'la', u'name': u'Latin'}]",Released,Welcome to the suck.,Jarhead,False,6.5,619
False,/tie8vA3q3Q9BB5RlMlexRvv9xoh.jpg,,1000000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10402, u'name': u'Music'}, {u'id': 10749, u'name': u'Romance'}]",,27,tt0411705,200,en,9 Songs,"[u""Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.""]",2.084371,/bvGyYmmnQG5NPP7m2nuLhaiC8LH.jpg,"[{u'name': u'Revolution Films', u'id': 163}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",2004-07-16,1574623,66.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,"2 lovers, one summer, and the 9 songs that defined them.",9 Songs,False,5.2,75
False,/k91Dag8AZbhjIJqrtf7F1bQnGPg.jpg,,31500000,"[{u'id': 18, u'name': u'Drama'}, {u'id': 10752, u'name': u'War'}]",http://www.apocalypsenow.com,28,tt0078788,200,en,Apocalypse Now,"[u'At the height of the Vietnam war, Captain Benjamin Willard is sent on a dangerous mission that, officially, ""does not exist, nor will it ever exist."" His goal is to locate - and eliminate - a mysterious Green Beret Colonel named Walter Kurtz, who has been leading his personal army on illegal guerrilla missions into enemy territory.']",3.782746,/l8dn7rKbjP36PtHsViHGpzf5ey7.jpg,"[{u'name': u'United Artists', u'id': 60}, {u'name': u'Zoetrope Studios', u'id': 26663}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",1979-08-15,89460381,153.0,"[{u'iso_639_1': u'km', u'name': u''}, {u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'fr', u'name': u'Fran\xe7ais'}, {u'iso_639_1': u'vi', u'name': u'Ti\u1ebfng Vi\u1ec7t'}]",Released,This is the end...,Apocalypse Now,False,8.0,1518
False,/sB8KE4wg9ijNl0SLG9IyEy2vxOq.jpg,,0,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",,229405,tt3425332,200,en,Panic in the Mailroom,"[u'Two Minions are busy at work in the mailroom. One of them, bored, decides to throw a box of expired PX-41 samples into its designated chute.']",0.339488,/5OqSdTuwFIZpmZL2dP4J7C64wAs.jpg,"[{u'name': u'Illumination Entertainment', u'id': 6704}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2013-12-10,0,5.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,,Panic in the Mailroom,False,7.0,58
False,/xzN6DVlKm1pi48OaoESoD5nPh7j.jpg,,0,"[{u'id': 53, u'name': u'Thriller'}, {u'id': 80, u'name': u'Crime'}, {u'id': 18, u'name': u'Drama'}]",,131074,tt0045201,200,en,[u'Hunted'],[u'Violent fugitive and mistreated small boy team up to flee from authority.'],0.163164,/psbY2oq6VmwrilVwREJwSmfH2Mt.jpg,"[{u'name': u'Independent Artists', u'id': 4913}, {u'name': u'British Film-Makers', u'id': 16211}]","[{u'iso_3166_1': u'GB', u'name': u'United Kingdom'}]",1952-03-17,0,84.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,,[u'Hunted'],False,5.1,6
False,/G5UdPaowjZJgy2YiyAygG2Dczk.jpg,,0,"[{u'id': 27, u'name': u'Horror'}, {u'id': 53, u'name': u'Thriller'}]",,30685,tt0450336,200,en,[u'Blood Creek'],[u'A man and his brother on a mission of revenge become trapped in a harrowing occult experiment dating back to the Third Reich.'],0.694544,/wJ4yVEcP2ht2OEhknFLpAyNNCL.jpg,"[{u'name': u'Gold Circle Films', u'id': 12026}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2009-10-09,0,90.0,"[{u'iso_639_1': u'de', u'name': u'Deutsch'}, {u'iso_639_1': u'en', u'name': u'English'}]",Released,,[u'Blood Creek'],False,5.3,54
False,/guu4RnpsRzUFMLXQdHR0YMVOwpq.jpg,"{u'backdrop_path': None, u'poster_path': u'/nWoVE7OBMLlVqTDURDsLXGFc1Af.jpg', u'id': 87251, u'name': u'The Good Witch Collection'}",0,"[{u'id': 10751, u'name': u'Family'}, {u'id': 14, u'name': u'Fantasy'}, {u'id': 18, u'name': u'Drama'}]",,32790,tt1105729,200,en,[u'The Good Witch'],"[u'A mysterious woman comes in to town and inhabits the local haunted mansion, making everyone wonder if she\'s a witch or ""The Grey Lady"".']",0.399111,/9nMAr8xlKtuFuaNNh7zX4j6UMno.jpg,"[{u'name': u'The Hallmark Channel', u'id': 6425}, {u'name': u'Whizbang Films Inc.', u'id': 6533}]","[{u'iso_3166_1': u'CA', u'name': u'Canada'}]",2008-01-19,0,89.0,"[{u'iso_639_1': u'en', u'name': u'English'}]",Released,,[u'The Good Witch'],False,5.6,23
False,/8A11sHkxWPHtXM1H3jzuWZpAvg5.jpg,"{u'backdrop_path': u'/57PtyLQ1vVl5OcTO2vm0thO5JbQ.jpg', u'poster_path': u'/gJFRQeYxw96HJv4SBPLZfJVHKmG.jpg', u'id': 139450, u'name': u'Memories Collection'}",0,"[{u'id': 16, u'name': u'Animation'}, {u'id': 878, u'name': u'Science Fiction'}]",,30,tt1530535,200,ja,[u'\u5f7c\u5973\u306e\u60f3\u3044\u3067'],[u'Koji Morimato\u2019s animated science fiction short story about how the boarder between reality and illusion on a space station become blurry.'],0.158138,/1A59xquD5rZeQRgjMfI4qu1ZvcQ.jpg,"[{u'name': u'Studio 4\xb0C', u'id': 11671}]","[{u'iso_3166_1': u'JP', u'name': u'Japan'}]",1995-12-23,0,44.0,"[{u'iso_639_1': u'ja', u'name': u'\u65e5\u672c\u8a9e'}]",Released,,[u'Magnetic Rose'],False,7.7,10
False,/eAKzsYVHiC0bSNudVo9IgREurmm.jpg,,0,"[{u'id': 16, u'name': u'Animation'}, {u'id': 10751, u'name': u'Family'}]",,229407,tt3405276,200,en,[u'Minions: Puppy'],"[u'A Minion, seeing many owners walk their dogs, wants a puppy of his own. He tries to leash a ladybug but fails. Luckily, a UFO that sweeps away the ladybug somehow agrees to become a Puppy.']",0.349938,/maBSw4YgUzjQoowiMI51FG0Npzc.jpg,"[{u'name': u'Illumination Entertainment', u'id': 6704}]","[{u'iso_3166_1': u'US', u'name': u'United States of America'}]",2013-12-10,0,5.0,"[{u'iso_639_1': u'en', u'name': u'English'}, {u'iso_639_1': u'es', u'name': u'Espa\xf1ol'}]",Released,,[u'Minions: Puppy'],False,7.8,83
